tmc_code,measurement_tstamp,flow,density,speed,capacity,free_flow_speed,critical_density,speed_at_capacity
TMC002,01/15/2019 07:55,1820.2197242248415,37.93705135941729,47.98,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:00,1792.0952916994565,39.11163884110555,45.82,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:05,1841.5599613398874,36.95685252538406,49.83,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:10,1860.3189416996597,35.98295825337833,51.7,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:15,1872.9739548849416,35.219517767674716,53.18,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:20,1884.067901610983,34.412199116182336,54.75,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:25,1881.4154690848686,34.623030347531625,54.34,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:30,1867.6667328392755,35.5542876992057,52.53,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:35,1899.6283234452249,32.28464179886514,58.84,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:40,1898.3626213991918,31.16156633944832,60.92,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:45,1896.5000438147122,30.817355278107122,61.54,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:50,1894.7585212207043,30.57541586607559,61.97,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 08:55,1892.6259547583632,30.33054414676864,62.4,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:00,1899.7717005361264,32.20497881905622,58.99,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:05,1880.2928024952503,29.352057485096008,64.06,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:10,1897.8704906751134,31.056627240633503,61.11,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:15,1899.4809629838196,31.490069014983746,60.32,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:20,1876.8666721119148,29.143892424098052,64.4,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:25,1896.91900954207,30.884386348780037,61.42,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:30,1896.2481911531365,33.09911312887304,57.29,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:35,1899.5816452073789,31.533559847400046,60.24,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:40,1842.8147958140325,27.611848903416732,66.74,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:45,1892.6259547583632,30.33054414676864,62.4,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:50,1896.571866449468,30.82854139222152,61.52,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 09:55,1875.0260196116135,29.038656026198137,64.57,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:00,1833.3053730238669,27.277270838028077,67.21,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:05,1856.271851522714,28.13812113874055,65.97,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:10,1896.7196926899924,33.02088601479792,57.44,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:15,1893.2025854822439,33.51987580528052,56.48,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:20,1874.0160201685856,28.98261707653241,64.66,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:25,1810.571341076519,26.56354667072358,68.16,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:30,1896.3908046631661,30.80056528606734,61.57,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:35,1898.8282134636336,31.27702542354857,60.71,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:40,1894.155995234115,30.501706847570286,62.1,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:45,1894.3452280596684,30.52441553431628,62.06,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:50,1898.4348117925058,32.675297965447605,58.1,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 10:55,1768.805081780807,25.454095291132642,69.49,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:00,1899.9747987954665,32.01305473960348,59.35,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:05,1893.5400027019514,33.47843003362714,56.56,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:10,1899.9988680229626,31.93812183598861,59.49,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:15,1899.996339499819,31.9541933989206,59.46,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:20,1887.6142765076977,29.872041090484217,63.19,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:25,1899.0215492228735,31.331818993942807,60.61,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:30,1895.282974453657,30.643217048563574,61.85,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:35,1889.6648519355326,33.90749779177342,55.73,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:40,1897.8704906751134,31.056627240633503,61.11,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:45,1896.376818570169,33.07826301360839,57.33,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:50,1881.5489755669364,34.61274789490317,54.36,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 11:55,1893.7671987205347,30.45621097974485,62.18,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:00,1898.9970855725371,32.52264232869562,58.39,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:05,1865.5476587523058,28.551387492383007,65.34,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:10,1831.797118702287,27.226473226847308,67.28,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:15,1896.2423326442572,30.778158296449558,61.61,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:20,1876.1192797769852,29.100655805444163,64.47,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:25,1810.837928171056,26.57135624609033,68.15,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:30,1899.6283234452249,32.28464179886514,58.84,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:35,1887.7892178342966,34.08792376009925,55.38,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:40,1894.8924708583604,30.592387324158224,61.94,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:45,1883.0448163746264,29.533325225448973,63.76,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:50,1890.7722193445866,30.146240742101188,62.72,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 12:55,1884.2454744046722,29.61718758888199,63.62,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:00,1876.6546228969505,29.131552668378617,64.42,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:05,1898.594479268023,31.21661425958604,60.82,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:10,1899.2459597647075,31.40287631886091,60.48,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:15,1899.1288833904164,31.36463886689375,60.55,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:20,1864.5879220702363,28.50615994603633,65.41,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:25,1892.097884853816,33.64925991203656,56.23,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:30,1890.5745918330385,33.814605470095486,55.91,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:35,1748.804457197646,24.98292081710923,70.0,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:40,1865.4115992450324,28.544936484239212,65.35,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:45,1897.7798383435186,32.822204052983714,57.82,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:50,1889.821820951244,30.05919867903999,62.87,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 13:55,1899.1470820194409,32.47515530129003,58.48,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:00,1885.5543896740578,29.712486443020136,63.46,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:05,1891.016768787329,30.16938048480104,62.68,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:10,1898.2145606304318,31.12847754395592,60.98,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:15,1835.6260625276927,27.35657321203715,67.1,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:20,1897.274078501091,32.92163939790198,57.63,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:25,1879.780918004101,34.74641253242331,54.1,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:30,1899.9786554755024,31.830769902420883,59.69,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:35,1886.8728202975608,29.813127196991008,63.29,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:40,1899.8744568548166,31.70685008102164,59.92,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:45,1851.663974081772,27.949644891800332,66.25,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:50,1864.3105596663943,28.493207392119732,65.43,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 14:55,1823.4014151070749,26.95345772516001,67.65,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:00,1898.9271476012232,31.304436986502196,60.66,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:05,1889.6132087024166,33.91265629401322,55.72,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:10,1840.091399037783,27.513328334895082,66.88,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:15,1873.831998271501,35.162919839960615,53.29,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:20,1883.393200425333,29.557332084515583,63.72,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:25,1854.335343272249,28.05772950933952,66.09,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:30,1895.2895813929167,33.244861978476,57.01,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:35,1894.9807170938948,30.60369375151639,61.92,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:40,1893.4143925464102,33.49397474874244,56.53,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:45,1898.3140166913622,31.150541790143784,60.94,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:50,1898.7405830272494,32.5964048588369,58.25,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 15:55,1887.2466725100032,29.84261025474388,63.24,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:00,1894.0714661686309,33.41103309523074,56.69,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:05,1873.754481451926,35.16806459181543,53.28,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:10,1897.7289143473809,32.83268017902043,57.8,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:15,1864.3805588766627,35.75034628718433,52.15,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:20,1831.5088637404422,37.431205063160476,48.93,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:25,1856.1734671252004,36.210953318868526,51.26,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:30,1701.8066041024379,42.49205004001094,40.05,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:35,1747.1404393391197,40.840122471695175,42.78,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:40,1698.484252046212,42.61124566096869,39.86,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:45,1665.2121185204703,43.79831979275303,38.02,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:50,1431.1718325714571,52.5200672503287,27.25,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 16:55,1679.5583054762885,43.28758519268785,38.8,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:00,1570.0818886636325,47.206310543103804,33.26,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:05,1633.1185755047115,44.9399718080548,36.34,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:10,1530.7207811876508,48.65609603266531,31.46,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:15,1634.6836082773907,44.88422867318481,36.42,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:20,1688.746617135483,42.95972060889043,39.31,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:25,1788.0705496814985,39.272359975433744,45.53,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:30,1705.9726056332104,42.34233322494938,40.29,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:35,1765.6047553095625,40.145628815588054,43.98,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:40,1802.235644580491,38.699498487878266,46.57,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:45,1741.7435568046685,41.04014035826269,42.44,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:50,1849.4377218925397,36.564605019623166,50.58,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 17:55,1859.3917517247949,36.03472387063556,51.6,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:00,1890.3256700663894,33.840416578345675,55.86,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:05,1898.778942489766,32.58587510708368,58.27,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:10,1884.9933838702439,34.33503431457639,54.9,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:15,1896.5968583687663,33.04175711443844,57.4,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:20,1898.1892273221486,31.122958309922094,60.99,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:25,1831.797118702287,27.226473226847308,67.28,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:30,1812.4243742707247,26.618069823332714,68.09,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:35,1880.7687697419024,29.38242102393223,64.01,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:40,1827.3491642452684,27.079863133450925,67.48,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:45,1748.804457197646,24.98292081710923,70.0,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:50,1885.394416130765,29.70060516904167,63.48,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 18:55,1859.2239400782596,28.264273944637573,65.78,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:00,1899.3242493621372,31.430154713919197,60.43,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:05,1846.1862455434793,27.737173160208524,66.56,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:10,1859.3755169656222,28.270876037184465,65.77,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:15,1890.833705137844,30.15202846655787,62.71,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:20,1899.9688218371377,32.02374552228447,59.33,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:25,1889.4931977608826,30.03008896632045,62.92,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:30,1894.8480319448734,30.58673175052257,61.95,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:35,1886.2615504951707,29.76584425588087,63.37,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:40,1826.6638494278595,27.057678113284837,67.51,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:45,1863.4699929502463,28.454267719502923,65.49,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:50,1896.9860573765839,30.895538393755437,61.4,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 19:55,1880.2928024952503,29.352057485096008,64.06,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:00,1893.5816264841267,33.47324777239043,56.57,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:05,1826.2042962548926,27.04285941440682,67.53,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:10,1896.3169722901032,30.789364706772254,61.59,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:15,1884.4127507328694,29.62913130083128,63.6,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:20,1855.3106778493468,28.09799602982503,66.03,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:25,1857.2190238180833,28.178106870248573,65.91,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:30,1879.6146060705987,29.30944341292061,64.13,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:35,1899.4675935448072,31.484627772995314,60.33,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:40,1881.423394746839,29.424826317592103,63.94,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:45,1898.3626213991918,31.16156633944832,60.92,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:50,1883.3100733357699,34.4739167734902,54.63,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 20:55,1893.6645040522735,33.46288220626035,56.59,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:00,1896.5033456724623,33.05740536295036,57.37,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:05,1874.242617970478,28.995090005731406,64.64,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:10,1854.17139938696,28.051004529303484,66.1,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:15,1748.804457197646,24.98292081710923,70.0,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:20,1894.2036250628396,30.50738645615783,62.09,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:25,1899.039887847057,31.337291878664303,60.6,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:30,1891.1600382299193,33.75263320060538,56.03,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:35,1898.3626213991918,31.16156633944832,60.92,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:40,1804.2635139099389,26.381978562800686,68.39,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:45,1885.0713632678546,29.676816172352872,63.52,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:50,1899.840155549768,31.679842513753012,59.97,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 21:55,1898.3626213991918,31.16156633944832,60.92,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:00,1893.498255719298,33.4836119490592,56.55,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:05,1888.6800312857467,29.960025876994713,63.04,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:10,1898.5039625391805,31.19460996613836,60.86,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:15,1872.276799992278,28.88870236062765,64.81,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:20,1859.6708392109338,36.01919115264253,51.63,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:25,1889.6132087024166,33.91265629401322,55.72,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:30,1896.4274187270935,30.806163397126273,61.56,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:35,1879.8097934388763,29.321631468396138,64.11,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:40,1846.5520276671134,27.751007328931667,66.54,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:45,1877.8062516288542,29.199288627411818,64.31,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:50,1748.804457197646,24.98292081710923,70.0,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 22:55,1899.6165380836937,31.54985115568334,60.21,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:00,1897.2145218708079,30.93452668956152,61.33,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:05,1748.804457197646,24.98292081710923,70.0,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:10,1870.7118158278522,28.8067726490276,64.94,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:15,1856.4306816250164,28.144795051925662,65.96,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:20,1892.1281124119012,30.27889442169789,62.49,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:25,1748.804457197646,24.98292081710923,70.0,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:30,1813.4696656951135,26.64907664504208,68.05,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:35,1869.9199967221969,35.415151453071914,52.8,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:40,1892.2960820475266,30.296126833934142,62.46,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:45,1897.5197596447576,32.874562710408135,57.72,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:50,1899.9146504253238,32.093152878806144,59.2,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/15/2019 23:55,1897.2145218708079,30.93452668956152,61.33,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:00,1891.1600382299193,33.75263320060538,56.03,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:05,1889.0230719738393,29.989253404887112,62.99,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:10,1896.7479248459265,30.856481614542485,61.47,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:15,1897.7008454847842,31.023391294503583,61.17,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:20,1898.1892273221486,31.122958309922094,60.99,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:25,1894.191131707507,33.39547129244547,56.72,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:30,1896.1288552884673,30.761337691247036,61.64,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:35,1873.7881845009679,28.97013272264947,64.68,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:40,1889.4267569787287,30.024261194640534,62.93,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:45,1841.0743926508333,27.548621766434735,66.83,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:50,1888.610695195373,29.954174388507106,63.05,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 00:55,1899.9482980721,31.782340215324524,59.78,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:00,1879.1526258713338,34.79267961250387,54.01,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:05,1887.46798190127,29.86027498657285,63.21,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:10,1887.0978838620445,29.830823330098713,63.26,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:15,1894.6681648860501,30.56409364229795,61.99,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:20,1897.340762828645,30.956775376548297,61.29,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:25,1898.8282134636336,31.27702542354857,60.71,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:30,1891.9009895024894,30.2558930033982,62.53,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:35,1891.494771851599,30.215571435329053,62.6,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:40,1899.595572442951,32.300553858917716,58.81,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:45,1882.3350960718526,29.48519887330596,63.84,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:50,1896.816953916127,30.86764774477017,61.45,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 01:55,1848.8875462281292,27.840499115014747,66.41,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:00,1809.7678119921418,26.540076433379408,68.19,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:05,1880.7687697419024,29.38242102393223,64.01,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:10,1874.9150240541574,29.032440756490516,64.58,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:15,1874.355453921986,29.001322202104074,64.63,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:20,1893.6178263340103,30.43912275090838,62.21,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:25,1810.837928171056,26.57135624609033,68.15,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:30,1860.5746993254477,28.32356065345483,65.69,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:35,1896.2797534974686,30.78376223210176,61.6,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:40,1899.867932201483,31.701450562347453,59.93,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:45,1896.3908046631661,30.80056528606734,61.57,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:50,1870.3429313974773,28.787793310719984,64.97,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 02:55,1748.804457197646,24.98292081710923,70.0,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 03:00,1899.5843553702314,32.30585638384748,58.8,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 03:05,1884.2454744046722,29.61718758888199,63.62,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 03:10,1893.287676241069,33.50951639364724,56.5,1900,75.0,31.91799993067012,59.52753944880748
TMC002,01/16/2019 03:15,1899.8988826633372,31.728438254230745,59.88,1900,75.0,31.91799993067012,59.52753944880748
